Date/Time,Temp(C),RH(%),Dew Point(C),Ptychostomum
11/26/19 01:44:20,21.4,43.1,8.33,5011.61
11/26/19 01:44:40,21.39,43.14,8.33,4424.79
11/26/19 01:45:00,21.39,43.1,8.32,5168.21
11/26/19 01:45:20,21.4,43.14,8.34,4693.66
11/26/19 01:45:40,21.4,43.1,8.33,4281.89
11/26/19 01:46:00,21.4,43.1,8.33,5132.62
11/26/19 01:46:20,21.4,43.1,8.33,4738.92
11/26/19 01:46:40,21.4,43.1,8.33,5080.1
11/26/19 01:47:00,21.4,43.1,8.33,4895.85
11/26/19 01:47:20,21.4,43.1,8.33,5115
11/26/19 01:47:40,21.4,43.1,8.33,4912.08
11/26/19 01:48:00,21.4,43.14,8.34,4371.81
11/26/19 01:48:20,21.39,43.1,8.32,5372.53
11/26/19 01:48:40,21.4,43.1,8.33,4534.41
11/26/19 01:49:00,21.39,43.14,8.33,5944.91
11/26/19 01:49:20,21.4,43.1,8.33,5391.86
11/26/19 01:49:40,21.4,43.1,8.33,4769.55
11/26/19 01:50:00,21.26,43.31,8.28,5259.24
11/26/19 01:50:20,21.34,43.23,8.32,5334.26
11/26/19 01:50:40,21.38,43.17,8.34,5430.92
11/26/19 01:51:00,21.18,43.47,8.26,5411.33
11/26/19 01:51:20,21.33,43.32,8.34,5150.36
11/26/19 01:51:40,21.36,43.2,8.33,5450.65
11/26/19 01:52:00,21.38,43.17,8.34,5655.64
11/26/19 01:52:20,21.39,43.14,8.33,5470.52
11/26/19 01:52:40,21.38,43.13,8.33,5830.4
11/26/19 01:53:00,21.38,43.13,8.33,5315.32
11/26/19 01:53:20,21.39,43.1,8.32,6883.46
11/26/19 01:53:40,21.39,43.14,8.33,6112.56
11/26/19 01:54:00,21.39,43.1,8.32,4879.72
11/26/19 01:54:20,21.4,43.1,8.33,6063.75
11/26/19 01:54:40,21.38,43.1,8.31,6187.18
11/26/19 01:55:00,21.38,43.1,8.31,4800.55
11/26/19 01:55:20,21.39,43.07,8.31,5898.6
11/26/19 01:55:40,21.38,43.13,8.33,6088.06
11/26/19 01:56:00,21.38,43.1,8.31,5852.97
11/26/19 01:56:20,21.38,43.07,8.3,6315.47
11/26/19 01:56:40,21.39,43.1,8.32,5875.7
11/26/19 01:57:00,21.4,43.07,8.32,5315.32
11/26/19 01:57:20,21.38,43.07,8.3,7342.5
11/26/19 01:57:40,21.38,43.07,8.3,5028.57
11/26/19 01:58:00,21.38,43.1,8.31,6394.9
11/26/19 01:58:20,21.39,43.07,8.31,5852.97
11/26/19 01:58:40,21.38,43.07,8.3,6315.47
11/26/19 01:59:00,21.38,43.1,8.31,6015.68
11/26/19 01:59:20,21.38,43.07,8.3,5150.36
11/26/19 01:59:40,21.38,43.07,8.3,5898.6
11/26/19 02:00:00,21.39,43.07,8.31,6531.59
11/26/19 02:00:20,21.38,43.1,8.31,5277.81
11/26/19 02:00:40,21.38,43.1,8.31,7307.78
11/26/19 02:01:00,21.38,43.1,8.31,4994.76
11/26/19 02:01:20,21.18,43.43,8.25,6531.59
11/26/19 02:01:40,21.3,43.29,8.3,6137.24
11/26/19 02:02:00,21.34,43.19,8.31,5655.64
11/26/19 02:02:20,21.35,43.13,8.3,6315.47
11/26/19 02:02:40,21.35,43.13,8.3,6762.23
11/26/19 02:03:00,21.36,43.13,8.31,5944.91
11/26/19 02:03:20,21.37,43.1,8.3,6852.77
11/26/19 02:03:40,21.36,43.1,8.3,6852.77
11/26/19 02:04:00,21.36,43.13,8.31,5613.49
11/26/19 02:04:20,21.38,43.13,8.33,6237.9
11/26/19 02:04:40,21.38,43.13,8.33,6792.15
11/26/19 02:05:00,21.36,43.13,8.31,6792.15
11/26/19 02:05:20,21.36,43.13,8.31,8109.75
11/26/19 02:05:40,21.34,43.1,8.28,7342.5
11/26/19 02:06:00,21.36,43.13,8.31,6394.9
11/26/19 02:06:20,21.37,43.13,8.32,5676.94
11/26/19 02:06:40,21.35,43.13,8.3,6162.12
11/26/19 02:07:00,21.36,43.13,8.31,6792.15
11/26/19 02:07:20,21.36,43.13,8.31,8152.16
11/26/19 02:07:40,21.36,43.13,8.31,8152.16
11/26/19 02:08:00,21.35,43.1,8.29,6732.55
11/26/19 02:08:20,21.35,43.13,8.3,5921.67
11/26/19 02:08:40,21.34,43.13,8.29,6822.33
11/26/19 02:09:00,21.35,43.13,8.3,5655.64
11/26/19 02:09:20,21.36,43.13,8.31,6088.06
11/26/19 02:09:40,21.36,43.1,8.3,6421.8
11/26/19 02:10:00,21.34,43.13,8.29,8067.76
11/26/19 02:10:20,21.35,43.13,8.3,6977.14
11/26/19 02:10:40,21.34,43.13,8.29,6448.92
11/26/19 02:11:00,21.35,43.13,8.3,6883.46
11/26/19 02:11:20,21.14,43.49,8.23,6616.3
11/26/19 02:11:40,21.3,43.32,8.32,5613.49
11/26/19 02:12:00,21.32,43.22,8.3,6315.47
11/26/19 02:12:20,21.34,43.19,8.31,6015.68
11/26/19 02:12:40,21.34,43.16,8.3,6476.25
11/26/19 02:13:00,21.34,43.19,8.31,6476.25
11/26/19 02:13:20,21.34,43.16,8.3,6476.25
11/26/19 02:13:40,21.33,43.16,8.29,6914.42
11/26/19 02:14:00,21.33,43.13,8.28,6822.33
11/26/19 02:14:20,21.33,43.13,8.28,7448.57
11/26/19 02:14:40,21.32,43.13,8.27,9260.62
11/26/19 02:15:00,21.32,43.13,8.27,6673.94
11/26/19 02:15:20,21.34,43.16,8.3,5808
11/26/19 02:15:40,21.33,43.13,8.28,7484.58
11/26/19 02:16:00,21.33,43.13,8.28,9206.44
11/26/19 02:16:20,21.34,43.13,8.29,6762.23
11/26/19 02:16:40,21.33,43.13,8.28,6673.94
11/26/19 02:17:00,21.34,43.13,8.29,6559.59
11/26/19 02:17:20,21.34,43.13,8.29,6263.55
11/26/19 02:17:40,21.34,43.13,8.29,7824.35
11/26/19 02:18:00,21.32,43.13,8.27,6822.33
11/26/19 02:18:20,21.33,43.16,8.29,6883.46
11/26/19 02:18:40,21.33,43.16,8.29,7594.65
11/26/19 02:19:00,21.32,43.13,8.27,7944.26
11/26/19 02:19:20,21.34,43.13,8.29,7138.8
11/26/19 02:19:40,21.33,43.16,8.29,5763.68
11/26/19 02:20:00,21.34,43.13,8.29,5785.76
11/26/19 02:20:20,21.31,43.16,8.27,7669.76
11/26/19 02:20:40,21.32,43.13,8.27,8696.47
11/26/19 02:21:00,21.12,43.59,8.24,8944.45
11/26/19 02:21:20,21.06,43.77,8.25,7105.9
11/26/19 02:21:40,21.07,43.74,8.25,7824.35
11/26/19 02:22:00,21.24,43.47,8.31,7594.65
11/26/19 02:22:20,21.28,43.32,8.3,6039.62
11/26/19 02:22:40,21.3,43.22,8.28,8461.41
11/26/19 02:23:00,21.32,43.19,8.29,7273.38
11/26/19 02:23:20,21.32,43.19,8.29,7557.62
11/26/19 02:23:40,21.32,43.16,8.28,9962.38
11/26/19 02:24:00,21.32,43.16,8.28,7273.38
11/26/19 02:24:20,21.32,43.16,8.28,7985.03
11/26/19 02:24:40,21.32,43.13,8.27,8109.75
11/26/19 02:25:00,21.32,43.13,8.27,6421.8
11/26/19 02:25:20,21.31,43.13,8.26,9315.43
11/26/19 02:25:40,21.32,43.13,8.27,6421.8
11/26/19 02:26:00,21.33,43.13,8.28,8553.95
11/26/19 02:26:20,21.33,43.16,8.29,7594.65
11/26/19 02:26:40,21.32,43.13,8.27,8696.47
11/26/19 02:27:00,21.32,43.13,8.27,7594.65
11/26/19 02:27:20,21.31,43.13,8.26,8281.99
11/26/19 02:27:40,21.32,43.13,8.27,8067.76
11/26/19 02:28:00,21.32,43.13,8.27,8648.46
11/26/19 02:28:20,21.32,43.13,8.27,9099.89
11/26/19 02:28:40,21.31,43.13,8.26,8696.47
11/26/19 02:29:00,21.33,43.13,8.28,6476.25
11/26/19 02:29:20,21.32,43.13,8.27,11075.07
11/26/19 02:29:40,21.32,43.13,8.27,6792.15
11/26/19 02:30:00,21.32,43.13,8.27,8600.95
11/26/19 02:30:20,21.32,43.13,8.27,9206.44
11/26/19 02:30:40,21.32,43.13,8.27,11391.88
11/26/19 02:31:00,21.31,43.13,8.26,10025.52
11/26/19 02:31:20,21.24,43.18,8.22,8152.16
11/26/19 02:31:40,21.3,43.19,8.27,6792.15
11/26/19 02:32:00,21.32,43.16,8.28,8553.95
11/26/19 02:32:20,21.31,43.16,8.27,10089.44
11/26/19 02:32:40,21.32,43.16,8.28,10154.16
11/26/19 02:33:00,21.31,43.13,8.26,8281.99
11/26/19 02:33:20,21.32,43.13,8.27,9541.05
11/26/19 02:33:40,21.32,43.13,8.27,8195
11/26/19 02:34:00,21.32,43.13,8.27,9777.49
11/26/19 02:34:20,21.34,43.16,8.3,9099.89
11/26/19 02:34:40,21.33,43.16,8.29,12754.88
11/26/19 02:35:00,21.33,43.13,8.28,9900
11/26/19 02:35:20,21.34,43.13,8.29,12173.33
11/26/19 02:35:40,21.34,43.13,8.29,10025.52
11/26/19 02:36:00,21.33,43.13,8.28,9370.86
11/26/19 02:36:20,21.33,43.13,8.28,8944.45
11/26/19 02:36:40,21.33,43.16,8.29,7105.9
11/26/19 02:37:00,21.32,43.13,8.27,6977.14
11/26/19 02:37:20,21.33,43.13,8.28,9900
11/26/19 02:37:40,21.31,43.13,8.26,9900
11/26/19 02:38:00,21.32,43.13,8.27,9047.5
11/26/19 02:38:20,21.3,43.13,8.25,8600.95
11/26/19 02:38:40,21.32,43.13,8.27,8794.05
11/26/19 02:39:00,21.32,43.13,8.27,9483.66
11/26/19 02:39:20,21.31,43.13,8.26,9260.62
11/26/19 02:39:40,21.12,43.46,8.2,9260.62
11/26/19 02:40:00,21.25,43.31,8.27,7205.49
11/26/19 02:40:20,21.29,43.22,8.27,13282.5
11/26/19 02:40:40,21.31,43.16,8.27,8648.46
11/26/19 02:41:00,21.31,43.16,8.27,10560
11/26/19 02:41:20,21.22,43.28,8.23,8995.69
11/26/19 02:41:40,21.24,43.25,8.24,10774.93
11/26/19 02:42:00,21.3,43.19,8.27,7448.57
11/26/19 02:42:20,21.3,43.19,8.27,14607.61
11/26/19 02:42:40,21.32,43.16,8.28,9426.94
11/26/19 02:43:00,21.32,43.13,8.27,7669.76
11/26/19 02:43:20,21.31,43.13,8.26,8696.47
11/26/19 02:43:40,21.32,43.16,8.28,10702.35
11/26/19 02:44:00,21.31,43.13,8.26,10774.93
11/26/19 02:44:20,21.3,43.13,8.25,12361.35
11/26/19 02:44:40,21.31,43.13,8.26,16893.98
11/26/19 02:45:00,21.32,43.13,8.27,10774.93
11/26/19 02:45:20,21.31,43.13,8.26,8995.69
11/26/19 02:45:40,21.31,43.13,8.26,10219.69
11/26/19 02:46:00,21.31,43.13,8.26,10154.16
11/26/19 02:46:20,21.29,43.12,8.24,7307.78
11/26/19 02:46:40,21.3,43.13,8.25,11152.65
11/26/19 02:47:00,21.3,43.13,8.25,11641.28
11/26/19 02:47:20,21.31,43.13,8.26,10998.52
11/26/19 02:47:40,21.3,43.13,8.25,11231.3
11/26/19 02:48:00,21.3,43.13,8.25,15299.17
11/26/19 02:48:20,21.31,43.16,8.27,9717.32
11/26/19 02:48:40,21.31,43.13,8.26,8843.64
11/26/19 02:49:00,21.3,43.13,8.25,11556.97
11/26/19 02:49:20,21.31,43.16,8.27,11231.3
11/26/19 02:49:40,21.32,43.16,8.28,8067.76
11/26/19 02:50:00,21.29,43.19,8.26,16549.5
11/26/19 02:50:20,21.29,43.16,8.25,11231.3
11/26/19 02:50:40,21.31,43.16,8.27,9962.38
11/26/19 02:51:00,21.3,43.19,8.27,14347.83
11/26/19 02:51:20,21.11,43.49,8.2,8195
11/26/19 02:51:40,21.24,43.34,8.27,16549.5
11/26/19 02:52:00,21.08,43.61,8.22,8326.15
11/26/19 02:52:20,21.23,43.41,8.28,17437.9
11/26/19 02:52:40,21.25,43.28,8.26,11556.97
11/26/19 02:53:00,21.27,43.25,8.27,7863.93
11/26/19 02:53:20,21.29,43.19,8.26,9657.87
11/26/19 02:53:40,21.28,43.19,8.25,11901.52
11/26/19 02:54:00,21.28,43.19,8.25,12555.11
11/26/19 02:54:20,21.3,43.19,8.27,9315.43
11/26/19 02:54:40,21.29,43.19,8.26,12361.35
11/26/19 02:55:00,21.29,43.19,8.26,11901.52
11/26/19 02:55:20,21.29,43.19,8.26,11726.79
11/26/19 02:55:40,21.3,43.19,8.27,11990.8
11/26/19 02:56:00,21.29,43.19,8.26,7863.93
11/26/19 02:56:20,21.3,43.19,8.27,10560
11/26/19 02:56:40,21.3,43.19,8.27,10154.16
11/26/19 02:57:00,21.3,43.16,8.26,10421.27
11/26/19 02:57:20,21.29,43.19,8.26,10560
11/26/19 02:57:40,21.29,43.19,8.26,8026.19
11/26/19 02:58:00,21.29,43.19,8.26,12555.11
11/26/19 02:58:20,21.3,43.19,8.27,17820
11/26/19 02:58:40,21.3,43.19,8.27,11075.07
11/26/19 02:59:00,21.29,43.19,8.26,10286.04
11/26/19 02:59:20,21.31,43.16,8.27,7944.26
11/26/19 02:59:40,21.28,43.19,8.25,8238.27
11/26/19 03:00:00,21.15,43.4,8.21,11311.03
11/26/19 03:00:20,21.25,43.31,8.27,17071.55
11/26/19 03:00:40,21.27,43.22,8.25,12654.23
11/26/19 03:01:00,21.28,43.19,8.25,9717.32
11/26/19 03:01:20,21.07,43.58,8.2,9599.12
11/26/19 03:01:40,21.21,43.37,8.25,12654.23
11/26/19 03:02:00,21.25,43.28,8.26,9599.12
11/26/19 03:02:20,21.27,43.25,8.27,9047.5
11/26/19 03:02:40,21.28,43.22,8.26,8553.95
11/26/19 03:03:00,21.27,43.19,8.24,8281.99
11/26/19 03:03:20,21.26,43.18,8.23,8843.64
11/26/19 03:03:40,21.28,43.19,8.25,11311.03
11/26/19 03:04:00,21.29,43.19,8.26,15299.17
11/26/19 03:04:20,21.28,43.19,8.25,9900
11/26/19 03:04:40,21.28,43.19,8.25,10774.93
11/26/19 03:05:00,21.28,43.19,8.25,11311.03
11/26/19 03:05:20,21.29,43.19,8.26,13974.66
11/26/19 03:05:40,21.29,43.19,8.26,10848.48
11/26/19 03:06:00,21.29,43.19,8.26,14476.58
11/26/19 03:06:20,21.28,43.19,8.25,10848.48
11/26/19 03:06:40,21.28,43.19,8.25,18425
11/26/19 03:07:00,21.28,43.19,8.25,13505.66
11/26/19 03:07:20,21.27,43.19,8.24,9370.86
11/26/19 03:07:40,21.18,43.3,8.2,11231.3
11/26/19 03:08:00,21.26,43.25,8.26,13066.43
11/26/19 03:08:20,21.27,43.22,8.25,18218.9
11/26/19 03:08:40,21.27,43.22,8.25,14476.58
11/26/19 03:09:00,21.28,43.19,8.25,15155.78
11/26/19 03:09:20,21.27,43.19,8.24,17626.92
11/26/19 03:09:40,21.27,43.19,8.24,14347.83
11/26/19 03:10:00,21.28,43.19,8.25,9315.43
11/26/19 03:10:20,21.28,43.19,8.25,11391.88
11/26/19 03:10:40,21.28,43.22,8.26,11556.97
11/26/19 03:11:00,21.26,43.22,8.25,11641.28
11/26/19 03:11:20,21.05,43.61,8.19,12173.33
11/26/19 03:11:40,21.21,43.44,8.27,17437.9
11/26/19 03:12:00,21.24,43.31,8.26,13854.45
11/26/19 03:12:20,21.2,43.27,8.21,13854.45
11/26/19 03:12:40,21.25,43.28,8.26,14096.92
11/26/19 03:13:00,21.26,43.25,8.26,14740.98
11/26/19 03:13:20,21.27,43.25,8.27,18425
11/26/19 03:13:40,21.26,43.22,8.25,15155.78
11/26/19 03:14:00,21.28,43.22,8.26,14876.76
11/26/19 03:14:20,21.26,43.25,8.26,12361.35
11/26/19 03:14:40,21.27,43.22,8.25,10774.93
11/26/19 03:15:00,21.27,43.22,8.25,13505.66
11/26/19 03:15:20,21.28,43.19,8.25,18425
11/26/19 03:15:40,21.26,43.22,8.25,18425
11/26/19 03:16:00,21.26,43.18,8.23,14096.92
11/26/19 03:16:20,21.27,43.19,8.24,14876.76
11/26/19 03:16:40,21.26,43.22,8.25,13854.45
11/26/19 03:17:00,21.26,43.22,8.25,8843.64
11/26/19 03:17:20,21.28,43.22,8.26,14607.61
11/26/19 03:17:40,21.28,43.19,8.25,13854.45
11/26/19 03:18:00,21.28,43.22,8.26,10353.23
11/26/19 03:18:20,21.28,43.22,8.26,18425
11/26/19 03:18:40,21.28,43.19,8.25,12173.33
11/26/19 03:19:00,21.27,43.22,8.25,9962.38
11/26/19 03:19:20,21.28,43.22,8.26,15445.24
11/26/19 03:19:40,21.27,43.19,8.24,13736.25
11/26/19 03:20:00,21.27,43.19,8.24,9099.89
11/26/19 03:20:20,21.27,43.22,8.25,13505.66
11/26/19 03:20:40,21.28,43.22,8.26,13173.6
11/26/19 03:21:00,21.22,43.24,8.22,13974.66
11/26/19 03:21:20,21.28,43.25,8.28,15155.78
11/26/19 03:21:40,21.27,43.25,8.27,9900
11/26/19 03:22:00,21.28,43.25,8.28,12754.88
11/26/19 03:22:20,21.28,43.22,8.26,12081.4
11/26/19 03:22:40,21.28,43.22,8.26,15155.78
11/26/19 03:23:00,21.26,43.22,8.25,15299.17
11/26/19 03:23:20,21.28,43.22,8.26,15745.72
11/26/19 03:23:40,21.27,43.25,8.27,9657.87
11/26/19 03:24:00,21.28,43.22,8.26,15745.72
11/26/19 03:24:20,21.28,43.22,8.26,13066.43
11/26/19 03:24:40,21.26,43.22,8.25,15900.29
11/26/19 03:25:00,21.27,43.22,8.25,16549.5
11/26/19 03:25:20,21.27,43.25,8.27,11641.28
11/26/19 03:25:40,21.26,43.22,8.25,11641.28
11/26/19 03:26:00,21.28,43.22,8.26,11990.8
11/26/19 03:26:20,21.26,43.22,8.25,14876.76
11/26/19 03:26:40,21.26,43.22,8.25,18425
11/26/19 03:27:00,21.28,43.22,8.26,13620
11/26/19 03:27:20,21.26,43.22,8.25,12173.33
11/26/19 03:27:40,21.27,43.22,8.25,13974.66
11/26/19 03:28:00,21.28,43.19,8.25,18425
11/26/19 03:28:20,21.27,43.22,8.25,15445.24
11/26/19 03:28:40,21.27,43.25,8.27,11152.65
11/26/19 03:29:00,21.28,43.22,8.26,12173.33
11/26/19 03:29:20,21.28,43.22,8.26,15900.29
11/26/19 03:29:40,21.28,43.22,8.26,15015
11/26/19 03:30:00,21.28,43.22,8.26,15745.72
11/26/19 03:30:20,21.28,43.22,8.26,14876.76
11/26/19 03:30:40,21.28,43.22,8.26,18425
11/26/19 03:31:00,21.23,43.25,8.23,15155.78
11/26/19 03:31:20,21.25,43.25,8.25,10774.93
11/26/19 03:31:40,21.28,43.25,8.28,16382.37
11/26/19 03:32:00,21.28,43.25,8.28,18017.28
11/26/19 03:32:20,21.28,43.25,8.28,13736.25
11/26/19 03:32:40,21.28,43.25,8.28,13736.25
11/26/19 03:33:00,21.28,43.25,8.28,16720
11/26/19 03:33:20,21.29,43.25,8.28,18425
11/26/19 03:33:40,21.3,43.25,8.29,9657.87
11/26/19 03:34:00,21.3,43.22,8.28,17252.81
11/26/19 03:34:20,21.27,43.25,8.27,14347.83
11/26/19 03:34:40,21.29,43.25,8.28,14876.76
11/26/19 03:35:00,21.27,43.22,8.25,12654.23
11/26/19 03:35:20,21.28,43.25,8.28,15155.78
11/26/19 03:35:40,21.29,43.22,8.27,17071.55
11/26/19 03:36:00,21.08,43.55,8.2,9426.94
11/26/19 03:36:20,21.24,43.41,8.29,16720
11/26/19 03:36:40,21.26,43.31,8.28,12857.11
11/26/19 03:37:00,21.26,43.28,8.27,11726.79
11/26/19 03:37:20,21.26,43.25,8.26,15299.17
11/26/19 03:37:40,21.28,43.25,8.28,16893.98
11/26/19 03:38:00,21.27,43.22,8.25,16720
11/26/19 03:38:20,21.26,43.22,8.25,13854.45
11/26/19 03:38:40,21.27,43.25,8.27,18425
11/26/19 03:39:00,21.26,43.25,8.26,17071.55
11/26/19 03:39:20,21.28,43.25,8.28,12654.23
11/26/19 03:39:40,21.28,43.22,8.26,14096.92
11/26/19 03:40:00,21.27,43.25,8.27,17626.92
11/26/19 03:40:20,21.27,43.25,8.27,15745.72
11/26/19 03:40:40,21.28,43.22,8.26,11556.97
11/26/19 03:41:00,21.16,43.4,8.22,10421.27
11/26/19 03:41:20,21.24,43.34,8.27,12960.95
11/26/19 03:41:40,21.25,43.28,8.26,12081.4
11/26/19 03:42:00,21.26,43.28,8.27,14876.76
11/26/19 03:42:20,21.27,43.25,8.27,16382.37
11/26/19 03:42:40,21.26,43.25,8.26,18425
11/26/19 03:43:00,21.27,43.25,8.27,14740.98
11/26/19 03:43:20,21.26,43.25,8.26,13393.17
11/26/19 03:43:40,21.28,43.25,8.28,17071.55
11/26/19 03:44:00,21.24,43.25,8.24,18218.9
11/26/19 03:44:20,21.27,43.25,8.27,12173.33
11/26/19 03:44:40,21.28,43.25,8.28,18425
11/26/19 03:45:00,21.26,43.25,8.26,13505.66
11/26/19 03:45:20,21.26,43.25,8.26,12555.11
11/26/19 03:45:40,21.26,43.25,8.26,9838.37
11/26/19 03:46:00,21.25,43.25,8.25,10286.04
11/26/19 03:46:20,21.27,43.25,8.27,16382.37
11/26/19 03:46:40,21.26,43.25,8.26,18425
11/26/19 03:47:00,21.24,43.25,8.24,10089.44
11/26/19 03:47:20,21.26,43.25,8.26,18218.9
11/26/19 03:47:40,21.26,43.28,8.27,13854.45
11/26/19 03:48:00,21.26,43.25,8.26,17626.92
11/26/19 03:48:20,21.24,43.28,8.25,14740.98
11/26/19 03:48:40,21.26,43.28,8.27,13736.25
11/26/19 03:49:00,21.25,43.25,8.25,14740.98
11/26/19 03:49:20,21.26,43.28,8.27,18425
11/26/19 03:49:40,21.25,43.25,8.25,14476.58
11/26/19 03:50:00,21.26,43.25,8.26,10219.69
11/26/19 03:50:20,21.24,43.28,8.25,17252.81
11/26/19 03:50:40,21.24,43.28,8.25,14347.83
11/26/19 03:51:00,21.03,43.67,8.19,17071.55
11/26/19 03:51:20,21.18,43.5,8.27,16893.98
11/26/19 03:51:40,21.21,43.37,8.25,11641.28
11/26/19 03:52:00,21.22,43.34,8.25,15155.78
11/26/19 03:52:20,21.24,43.34,8.27,17626.92
11/26/19 03:52:40,21.24,43.31,8.26,18425
11/26/19 03:53:00,21.23,43.31,8.25,13282.5
11/26/19 03:53:20,21.23,43.31,8.25,11391.88
11/26/19 03:53:40,21.25,43.31,8.27,16057.86
11/26/19 03:54:00,21.23,43.31,8.25,17626.92
11/26/19 03:54:20,21.23,43.31,8.25,18017.28
11/26/19 03:54:40,21.24,43.34,8.27,14347.83
11/26/19 03:55:00,21.23,43.31,8.25,13854.45
11/26/19 03:55:20,21.23,43.34,8.26,13282.5
11/26/19 03:55:40,21.23,43.31,8.25,9962.38
11/26/19 03:56:00,21.24,43.31,8.26,16893.98
11/26/19 03:56:20,21.24,43.31,8.26,18425
11/26/19 03:56:40,21.23,43.37,8.27,13974.66
11/26/19 03:57:00,21.21,43.31,8.23,17626.92
11/26/19 03:57:20,21.22,43.34,8.25,15155.78
11/26/19 03:57:40,21.22,43.31,8.24,13620
11/26/19 03:58:00,21.22,43.34,8.25,18425
11/26/19 03:58:20,21.21,43.34,8.24,10998.52
11/26/19 03:58:40,21.21,43.34,8.24,18425
11/26/19 03:59:00,21.22,43.34,8.25,12960.95
11/26/19 03:59:20,21.23,43.34,8.26,17820
11/26/19 03:59:40,21.22,43.37,8.26,12654.23
11/26/19 04:00:00,21.22,43.34,8.25,15445.24
11/26/19 04:00:20,21.22,43.34,8.25,18425
11/26/19 04:00:40,21.22,43.37,8.26,18425
11/26/19 04:01:00,21.01,43.8,8.22,18425
11/26/19 04:01:20,21.16,43.59,8.28,15155.78
11/26/19 04:01:40,21.19,43.47,8.27,10286.04
11/26/19 04:02:00,21.05,43.67,8.21,13505.66
11/26/19 04:02:20,21.16,43.56,8.27,18425
11/26/19 04:02:40,21.19,43.43,8.26,17252.81
11/26/19 04:03:00,21.2,43.44,8.27,14096.92
11/26/19 04:03:20,21.2,43.44,8.27,16057.86
11/26/19 04:03:40,21.21,43.4,8.26,18425
11/26/19 04:04:00,21.21,43.4,8.26,13620
11/26/19 04:04:20,21.21,43.37,8.25,13173.6
11/26/19 04:04:40,21.2,43.37,8.24,18425
11/26/19 04:05:00,21.06,43.61,8.2,15015
11/26/19 04:05:20,21.16,43.53,8.26,16057.86
11/26/19 04:05:40,21.19,43.43,8.26,17820
11/26/19 04:06:00,21.2,43.37,8.24,15594.06
11/26/19 04:06:20,21.22,43.37,8.26,14096.92
11/26/19 04:06:40,21.21,43.37,8.25,18017.28
11/26/19 04:07:00,21.22,43.37,8.26,14740.98
11/26/19 04:07:20,21.22,43.37,8.26,15155.78
11/26/19 04:07:40,21.22,43.37,8.26,18425
11/26/19 04:08:00,21.22,43.37,8.26,14476.58
11/26/19 04:08:20,21.21,43.37,8.25,14096.92
11/26/19 04:08:40,21.21,43.37,8.25,18425
11/26/19 04:09:00,21.2,43.37,8.24,18425
11/26/19 04:09:20,21.22,43.37,8.26,14876.76
11/26/19 04:09:40,21.21,43.37,8.25,13736.25
11/26/19 04:10:00,21.05,43.64,8.2,12457.5
11/26/19 04:10:20,21.17,43.5,8.26,18425
11/26/19 04:10:40,21.2,43.44,8.27,17252.81
11/26/19 04:11:00,21,43.77,8.2,10630.71
11/26/19 04:11:20,21.14,43.59,8.26,18425
11/26/19 04:11:40,21.2,43.47,8.28,18425
11/26/19 04:12:00,21.21,43.44,8.27,13393.17
11/26/19 04:12:20,21.22,43.44,8.28,18425
11/26/19 04:12:40,21.21,43.4,8.26,15155.78
11/26/19 04:13:00,21.22,43.37,8.26,17626.92
11/26/19 04:13:20,21.22,43.37,8.26,16893.98
11/26/19 04:13:40,21.21,43.4,8.26,10490.19
11/26/19 04:14:00,21.21,43.37,8.25,18425
11/26/19 04:14:20,21.22,43.37,8.26,17252.81
11/26/19 04:14:40,21.23,43.37,8.27,12555.11
11/26/19 04:15:00,21.22,43.37,8.26,13620
11/26/19 04:15:20,21.22,43.37,8.26,16549.5
11/26/19 04:15:40,21.23,43.37,8.27,18425
11/26/19 04:16:00,21.22,43.37,8.26,16057.86
11/26/19 04:16:20,21.2,43.37,8.24,17252.81
11/26/19 04:16:40,21.21,43.37,8.25,18425
11/26/19 04:17:00,21.21,43.37,8.25,16549.5
11/26/19 04:17:20,21.2,43.37,8.24,13505.66
11/26/19 04:17:40,21.22,43.37,8.26,17820
11/26/19 04:18:00,21.22,43.37,8.26,17437.9
11/26/19 04:18:20,21.22,43.37,8.26,14347.83
11/26/19 04:18:40,21.23,43.37,8.27,18218.9
11/26/19 04:19:00,21.22,43.37,8.26,18425
11/26/19 04:19:20,21.22,43.37,8.26,17071.55
11/26/19 04:19:40,21.23,43.37,8.27,13854.45
11/26/19 04:20:00,21.21,43.37,8.25,12081.4
11/26/19 04:20:20,21.22,43.37,8.26,18425
11/26/19 04:20:40,21.23,43.37,8.27,15594.06
11/26/19 04:21:00,21.02,43.8,8.23,17071.55
11/26/19 04:21:20,21.14,43.59,8.26,18425
11/26/19 04:21:40,21.19,43.5,8.28,15900.29
11/26/19 04:22:00,21.22,43.47,8.3,16720
11/26/19 04:22:20,21.22,43.44,8.28,10421.27
11/26/19 04:22:40,21.21,43.44,8.27,15299.17
11/26/19 04:23:00,21.21,43.4,8.26,18425
11/26/19 04:23:20,21.21,43.4,8.26,18425
11/26/19 04:23:40,21.22,43.41,8.27,16549.5
11/26/19 04:24:00,21,43.8,8.21,18425
11/26/19 04:24:20,21.16,43.62,8.29,17820
11/26/19 04:24:40,21.18,43.5,8.27,18425
11/26/19 04:25:00,21.2,43.47,8.28,18425
11/26/19 04:25:20,21.22,43.44,8.28,18218.9
11/26/19 04:25:40,21.2,43.44,8.27,17437.9
11/26/19 04:26:00,21.2,43.44,8.27,15299.17
